"loanid","model1","model2","target","sample"
15637,0.0130678701333606,0.00633569435896908,0,"validation"
15638,0.0128109673177771,0.0109068027988928,0,"validation"
15639,0.0138238588669655,0.0107346504212455,0,"training"
15640,0.0122727283385222,0.00490970139767675,0,"validation"
15641,0.0162547919733425,0.016436944566332,0,"training"
15642,0.0284396149435174,0.031025826226771,0,"training"
15643,0.0378940203225667,0.0483520989555352,0,"training"
15644,0.014446892941161,0.011855062535486,0,"training"
15645,0.0151709286263702,0.0118216243756392,0,"training"
15646,0.0178986283076851,0.0233970842485386,0,"training"
15647,0.0149636498953259,0.0100412874540204,0,"validation"
15648,0.0231090252799635,0.0294439010988384,0,"training"
15649,0.0235873507787389,0.0392422942807696,1,"training"
15650,0.0217603943367686,0.0205126139015011,0,"validation"
15651,0.0132829376649785,0.00733333869069869,1,"training"
15652,0.0138062962766318,0.011272948694611,0,"validation"
15653,0.0124336430319605,0.00548327598936933,0,"validation"
15654,0.0147167716838294,0.0145113420141548,0,"validation"
15655,0.0198264340119859,0.0330285681728911,0,"training"
15656,0.0139206373627712,0.00746917416982503,0,"training"
15657,0.106451494647711,0.140375614444838,0,"training"
15658,0.0171457526830685,0.0243505775200329,0,"validation"
15659,0.0117229558929558,0.00526922266947563,0,"training"
15660,0.0139344301226836,0.00945465219429869,0,"validation"
15661,0.0256517444004348,0.0231003448668927,0,"training"
15662,0.0126382749148959,0.0068062905806367,0,"validation"
15663,0.0129978349764249,0.00647426466788097,0,"validation"
15664,0.0130083153480043,0.00654734523364226,0,"validation"
15665,0.0118422177844075,0.00593575076728795,0,"validation"
15666,0.0193071232636461,0.0282074489942226,0,"validation"
15667,0.0138641889806008,0.0133707137036935,0,"training"
15668,0.0177785218144018,0.0319449016625023,0,"training"
15669,0.013229999799493,0.00812125147157382,0,"training"
15670,0.0140196677785744,0.0135510684735499,0,"validation"
15671,0.0133388865471976,0.00781996997619684,0,"training"
15672,0.0191504034505636,0.0249903823108927,0,"training"
15673,0.0221805543495012,0.033218735811169,0,"validation"
15674,0.0168917638875234,0.0192637267819952,0,"training"
15675,0.0129783517642922,0.00975401789436292,0,"validation"
15676,0.0203112515989,0.0277923001929506,0,"validation"
15677,0.0187355721428227,0.0282332134096769,0,"validation"
15678,0.0136323412944829,0.0088836711608413,0,"training"
15679,0.015212701845145,0.00694688930126778,0,"validation"
15680,0.0141579696385935,0.00999209843235488,0,"validation"
15681,0.0135405356653726,0.0118717921868376,0,"training"
15682,0.015020547752465,0.0173486715266657,0,"validation"
15683,0.0121588662060948,0.00809967344329886,0,"validation"
15684,0.0145057326532461,0.0161272751779893,0,"validation"
15685,0.24921551564417,0.208543537273465,0,"training"
15686,0.0138144737266639,0.00745303844869942,0,"training"
15687,0.0220752150493345,0.0257146122320899,0,"training"
15688,0.0194451655000764,0.0272516132318701,1,"training"
15689,0.0129600312851955,0.00499039307073106,0,"training"
15690,0.0160788554325237,0.0158052463257384,0,"training"
15691,0.0120970401840583,0.00779252835737299,0,"training"
15692,0.0139826078048835,0.0144049863271431,0,"validation"
15693,0.0140125729891707,0.011990439296321,0,"training"
15694,0.0184912888279367,0.0202730843816966,0,"training"
15695,0.0180331403315656,0.0202071101184781,0,"training"
15696,0.0141501380042074,0.0113085392855846,0,"training"
15697,0.0181673373285599,0.0186860697559175,0,"validation"
15698,0.0139446915478749,0.0086933055746336,0,"validation"
15699,0.0216240757970505,0.0213997643676596,0,"training"
15700,0.0145525159967992,0.0136601564371354,0,"training"
15701,0.0284732412025566,0.0436251934161927,0,"validation"
15702,0.0185799659854705,0.0167695524858089,0,"validation"
15703,0.0221537771636273,0.0441292142175122,0,"training"
15704,0.0182949288402932,0.0195844305953538,0,"training"
15705,0.0149476550602893,0.00942033696803158,0,"training"
15706,0.0121364661741783,0.00397428295602614,0,"training"
15707,0.0127481272316077,0.00707907351919751,0,"training"
15708,0.0167813478209638,0.0222197464349553,0,"training"
15709,0.0145454415913496,0.0164569260753016,0,"validation"
15710,0.0151185236469431,0.0141195263655083,0,"training"
15711,0.0141989024073885,0.0125439828559241,0,"training"
15712,0.0126606944273094,0.00753391927432011,0,"training"
15713,0.0137641696554163,0.0115105974691314,0,"training"
15714,0.0131588198690484,0.00702025994228452,0,"validation"
15715,0.0130621603390635,0.00927603732937887,0,"training"
15716,0.0180639553966196,0.0238712840307742,0,"training"
15717,0.0165137574400442,0.0142691572369222,0,"training"
15718,0.0129828408217133,0.0072186112191937,0,"training"
15719,0.0155119315165778,0.0179589486708189,0,"validation"
15720,0.0222673893381399,0.0179595282195928,0,"training"
15721,0.0133472679940848,0.00872555436354509,0,"validation"
15722,0.0130487013750362,0.00870099740692493,0,"validation"
15723,0.0130458497987204,0.00835452480980096,0,"training"
15724,0.0130680028614213,0.00679792365985461,0,"training"
15725,0.0130136019981236,0.00658421688898665,0,"validation"
15726,0.015119959212281,0.0112565084951129,0,"training"
15727,0.0231681811239689,0.0334759814107617,0,"training"
15728,0.0150036732989227,0.0170816282081361,0,"training"
15729,0.0132072272742046,0.00680712893600045,0,"training"
15730,0.0131809859661021,0.0104030698031623,0,"training"
15731,0.0133335460731143,0.00631643513460669,0,"validation"
15732,0.0124834159303954,0.00603505569694811,0,"training"
15733,0.0138196533476286,0.011589899332311,0,"validation"
15734,0.012334575203388,0.00843094038337877,0,"validation"
15735,0.0132976888556729,0.00866916174867315,0,"training"
15736,0.0158935952461148,0.0151882388922564,0,"training"
15737,0.0129433190061152,0.00676277428456745,0,"validation"
15738,0.0132436781356663,0.00752526667851145,0,"validation"
15739,0.0344254833499034,0.0508464536050606,1,"training"
15740,0.0123265934742302,0.0060361749376399,0,"training"
15741,0.01572723845692,0.0155847879673059,0,"training"
15742,0.014593583149751,0.0177675787560808,0,"training"
15743,0.0221076117341068,0.0367399331988064,0,"validation"
15744,0.0220724552938494,0.0423641808597132,0,"validation"
15745,0.0438403473428787,0.0720217969232339,0,"training"
15746,0.0150764066437089,0.0159856487107895,0,"training"
15747,0.021138979360299,0.0142009882113208,0,"training"
15748,0.0123410408794074,0.00542939785248613,0,"training"
15749,0.0258683110935467,0.0380116198823019,0,"training"
15750,0.0131099957278082,0.00721943482386492,0,"validation"
15751,0.0155355191826382,0.0156483484135741,0,"validation"
15752,0.0130075104654644,0.0065417320215275,0,"training"
15753,0.0141721689225411,0.0104241096762017,0,"validation"
15754,0.0164779050370348,0.0147596067715191,0,"training"
15755,0.0235317332560207,0.0283878905669534,0,"training"
15756,0.0285394037231487,0.0299519158823921,0,"validation"
15757,0.0140617556946479,0.0106386419341308,0,"validation"
15758,0.0164647498816228,0.0194899876658777,0,"validation"
15759,0.0140792552388071,0.0132595486274063,0,"training"
15760,0.0129392390393193,0.00827809412289109,0,"validation"
15761,0.0121045291215487,0.00606140745880656,0,"validation"
15762,0.0187378626877018,0.0347719854673069,0,"validation"
15763,0.0230965341713094,0.0367412014794153,0,"training"
15764,0.0170535257784015,0.0139560592659793,0,"training"
15765,0.0207704483044107,0.0287055458656159,0,"validation"
15766,0.330125672278973,0.0935511279702592,0,"training"
15767,0.0123021670605785,0.00752207334015271,0,"validation"
15768,0.0150553572065512,0.0120676238725032,0,"training"
15769,0.0200371115764307,0.0253109927876214,0,"training"
15770,0.045804386513832,0.0544118387885354,0,"training"
15771,0.0769184550397405,0.0792137329664236,0,"training"
15772,0.0175033763723655,0.0180319379976446,0,"training"
15773,0.0130161491706466,0.00660198382447416,0,"training"
15774,0.0152834216809607,0.00917102160012555,0,"training"
15775,0.0143926770036316,0.0128534436794037,0,"validation"
15776,0.0198633344651727,0.0194622381558311,0,"training"
15777,0.0207425595402613,0.0290441582332108,0,"training"
15778,0.0133824292631842,0.00632682793482294,0,"validation"
15779,0.0145108937554724,0.0156754514451677,0,"validation"
15780,0.0137690094752867,0.00843017377989665,0,"training"
15781,0.0146967443524319,0.0156034248265067,0,"training"
15782,0.0137746092686742,0.00603681345809957,0,"training"
15783,0.0131964296995889,0.00591763816951957,0,"training"
15784,0.0345911811049319,0.0678645052217726,0,"training"
15785,0.0239773819446696,0.036446715085621,0,"validation"
15786,0.0492622182759522,0.0745295569092489,0,"validation"
15787,0.0181184331572934,0.026746289121429,0,"validation"
15788,0.0256132246466275,0.0202610656101406,0,"validation"
15789,0.0131674726478632,0.0079978168641325,0,"validation"
15790,0.0140850080149776,0.00835249363331608,0,"validation"
15791,0.0171551592649179,0.0226420086686112,0,"training"
15792,0.015868246199205,0.0132971275814942,0,"training"
15793,0.0154135509325514,0.0148451481361026,0,"training"
15794,0.0132323322564587,0.00986691445164592,0,"validation"
15795,0.0191552435982436,0.0140790130296503,0,"validation"
15796,0.0151109978021415,0.0101419142660997,0,"training"
15797,0.0151221628417792,0.0144042502603868,0,"training"
15798,0.0143172209486138,0.0136989810586886,0,"validation"
15799,0.016486669050225,0.0219142794125665,0,"validation"
15800,0.0148740628784623,0.0115595086501064,0,"validation"
15801,0.0123870990653393,0.00674625137224437,0,"validation"
15802,0.018224983227385,0.0347620612977757,0,"validation"
15803,0.0122257781618154,0.00348692323530782,0,"training"
15804,0.0151488301816501,0.0183823320982569,0,"validation"
15805,0.0369491963461826,0.0720137518153872,0,"validation"
15806,0.0131703532056729,0.0106786223253757,0,"validation"
15807,0.0152009406301107,0.022121469519911,0,"validation"
15808,0.0195632365796685,0.0332886604593068,0,"training"
15809,0.0176318673849421,0.0274911355075814,0,"training"
15810,0.0441100059464558,0.0770189595028487,0,"training"
15811,0.0179482841871005,0.0142721006321454,0,"training"
15812,0.0258840675915446,0.0452327032346852,0,"training"
15813,0.0147223922392689,0.0154718164534328,0,"training"
15814,0.0220582426655701,0.0264061802241844,0,"training"
15815,0.0152542080190225,0.0121169010505223,0,"training"
15816,0.013816369262049,0.0108356219822028,0,"training"
15817,0.0170215467632881,0.0231096401493871,0,"training"
15818,0.0133556212939397,0.00902899558495191,0,"training"
15819,0.0142667715051582,0.0138483999746841,0,"training"
15820,0.0148160905914485,0.0173313276725209,0,"validation"
15821,0.0122397907187296,0.00635169473424147,1,"validation"
15822,0.0124933669157493,0.00615679249598077,0,"validation"
15823,0.0173278011722252,0.0162165125368133,0,"training"
15824,0.0124009462848876,0.00546280314004277,0,"training"
15825,0.0124033301858435,0.00547826118300807,0,"training"
15826,0.0132979999510674,0.00783835615820554,0,"training"
15827,0.013668322729235,0.0129942065931652,0,"validation"
15828,0.013196233514003,0.00721118933157859,0,"training"
15829,0.0164272582157604,0.0131381905009914,0,"validation"
15830,0.012993972410408,0.00890767357396582,0,"training"
15831,0.0130685273653999,0.00637010841846354,0,"training"
15832,0.012768073046596,0.00888901003187615,0,"training"
15833,0.0131727288847506,0.00692584809575052,0,"training"
15834,0.0156319095500944,0.0202898804470629,0,"training"
15835,0.0153163214398242,0.0132595872647548,0,"training"
15836,0.0130826146697003,0.00812552080941245,0,"validation"
15837,0.0169279315813227,0.0168181029976769,0,"training"
15838,0.0138522632766089,0.00795944584280804,0,"validation"
15839,0.0129016330570807,0.00620085899302253,0,"validation"
15840,0.0130912587714327,0.0100766440829469,0,"validation"
15841,0.0124546341908755,0.00650858298104881,0,"validation"
15842,0.0153668816095035,0.0184568429566739,0,"training"
15843,0.0211391449937341,0.041478611024438,0,"training"
15844,0.014086977222755,0.0097144221787485,0,"training"
15845,0.0152490482150176,0.0112967846705896,0,"validation"
15846,0.0145424848503382,0.014675428883161,0,"training"
15847,0.015475897573263,0.0193087911531269,0,"training"
15848,0.0158382841744106,0.0160209122505786,0,"training"
15849,0.01413598985556,0.013488254073732,0,"training"
15850,0.0166602563843947,0.0158642481823927,0,"training"
15851,0.0200652639056323,0.0191767098896063,0,"training"
15852,0.0160703678330347,0.0210262891180132,0,"validation"
15853,0.0151520711816666,0.010465399339746,0,"validation"
15854,0.0138631742602954,0.0143682052933838,0,"training"
15855,0.0287957169534457,0.0419664277411379,0,"validation"
15856,0.0138621869913102,0.0112235444230276,0,"training"
15857,0.0138951827139295,0.0113285808908178,0,"training"
15858,0.014619161789084,0.0149893007213375,1,"validation"
15859,0.0140599714103117,0.0114582726630674,0,"validation"
15860,0.023880735333095,0.0289157313213931,0,"training"
15861,0.0139283977645679,0.00899813674917765,0,"training"
15862,0.015116900473416,0.0189939043768347,0,"training"
15863,0.0143281617046689,0.0132851772396696,0,"training"
15864,0.0131767146396587,0.0072577259502415,0,"training"
15865,0.0132068797798994,0.00738612658058209,0,"validation"
15866,0.0247441569057977,0.0345853520242802,0,"training"
15867,0.0222635543703765,0.0211138080413228,0,"training"
15868,0.0176960550881906,0.0263114884828625,0,"training"
15869,0.01628419360584,0.0169646683449004,0,"training"
15870,0.0211255247497105,0.0278031422508631,1,"training"
15871,0.0393373957031685,0.0726464625818726,0,"validation"
15872,0.0143923497626937,0.0122769506233009,0,"training"
15873,0.0133154790752871,0.00780504803034572,0,"validation"
15874,0.0143542521720979,0.0131609977379294,0,"validation"
15875,0.0200320889818663,0.0196180546903667,0,"training"
15876,0.014897755652061,0.0150242284672923,1,"training"
15877,0.0220227698181234,0.0410998791468765,0,"training"
15878,0.0172336582677029,0.0218703290090307,0,"training"
15879,0.0155788881413997,0.0181505153819027,0,"training"
15880,0.0128203527652525,0.00861286459415138,0,"validation"
15881,0.0120886762352513,0.00618470305535108,0,"validation"
15882,0.01487951009061,0.0126673667036034,0,"validation"
15883,0.0168502336475851,0.0200144257125276,0,"validation"
15884,0.0152272435945473,0.011954761517881,0,"validation"
15885,0.012581225452289,0.00680624793036492,0,"validation"
15886,0.0206606382155674,0.0205655148779851,0,"validation"
15887,0.0129067457042098,0.00450523388178416,0,"training"
15888,0.0126714040320609,0.00569042159420809,0,"training"
15889,0.013273703417469,0.00625199118393519,0,"training"
15890,0.0147626234246185,0.0171449481885845,0,"training"
15891,0.0129756255246724,0.00934367648905571,0,"training"
15892,0.014970966140094,0.0173300123334477,0,"training"
15893,0.0141799479897149,0.012701451757393,0,"training"
15894,0.0183192084508854,0.0186298371095867,0,"training"
15895,0.0130625446449508,0.0118637181853421,0,"validation"
15896,0.013863553350823,0.0080214028783791,0,"validation"
15897,0.0125581424235342,0.00416882007731299,0,"validation"
15898,0.016532793239053,0.0264103332778828,0,"validation"
15899,0.0152645889329691,0.0117322856828435,0,"validation"
15900,0.0153148276180339,0.0120318772030947,0,"training"
15901,0.0155984683562959,0.0112768763396576,0,"training"
15902,0.0140391994496575,0.00862589294228522,0,"validation"
15903,0.0171107894148245,0.0195443621293117,0,"validation"
15904,0.0371468180204198,0.0514997349796175,0,"training"
15905,0.0149636498953259,0.0100412874540204,0,"validation"
15906,0.0143225519225804,0.0149792540379578,0,"validation"
15907,0.0192536167015081,0.0231192077960794,0,"validation"
15908,0.014169128544767,0.0104594383382723,0,"training"
15909,0.0122006760161149,0.00423553109798544,0,"training"
15910,0.0150444430701747,0.0122366381111521,0,"training"
15911,0.0135980458343485,0.0095384444972504,0,"validation"
15912,0.0119653023157585,0.00541974505744567,0,"validation"
15913,0.015498630631416,0.0173321574633486,0,"validation"
15914,0.0145550693513397,0.0149401725513913,0,"training"
15915,0.0196286303097351,0.0272484397491192,0,"validation"
15916,0.0145446333319551,0.0114075645584943,0,"training"
15917,0.0180999765289273,0.0197725628713238,0,"training"
15918,0.0148668089655853,0.0153411170124614,0,"training"
15919,0.0154489048018019,0.0204264380603401,0,"training"
15920,0.0205801195299512,0.0231530894013113,1,"training"
15921,0.0130707810437968,0.00694689263897952,0,"validation"
15922,0.0133078182418097,0.0112721487335023,0,"training"
15923,0.0159695576616266,0.0156104805361935,0,"training"
15924,0.0141832840972732,0.0127216071615165,0,"training"
15925,0.0157174515562678,0.0178802053725833,0,"validation"
15926,0.014616259603192,0.0134100084897337,0,"training"
15927,0.016678277987874,0.0258009922639353,0,"training"
15928,0.0171296664094611,0.018102732564246,0,"training"
15929,0.0141726582875294,0.0114218269232001,0,"training"
15930,0.017712697422672,0.0304735695720617,0,"validation"
15931,0.0134891405969946,0.00642556615904894,0,"training"
15932,0.0157929204281794,0.0164156486742878,0,"validation"
15933,0.015643602297401,0.0189122238789101,0,"training"
15934,0.0207848197245621,0.0411264922993009,0,"training"
15935,0.0150193958476376,0.0137896795704544,0,"validation"
15936,0.0177518716972782,0.0169539607602745,0,"validation"
15937,0.0133752002837169,0.00783486405427762,0,"training"
15938,0.0147818132455799,0.0158710923914366,0,"training"
15939,0.023375520362025,0.0345019035180016,0,"training"
15940,0.0145054586511207,0.0183506406385791,0,"training"
15941,0.0152868896681198,0.0138535315609936,0,"validation"
15942,0.0150932068978734,0.0157817041317575,0,"validation"
15943,0.0174285864377035,0.0186026010399602,0,"validation"
15944,0.0129791484169369,0.00830033778446425,0,"validation"
15945,0.0142279511083299,0.0118158421235469,0,"validation"
15946,0.0133990513630018,0.0106493384541657,0,"validation"
15947,0.0166025750483141,0.0183096572001835,0,"training"
15948,0.0193492169972005,0.0176621580805141,0,"training"
15949,0.0186128700284044,0.0333490875770313,0,"validation"
15950,0.0198337170519537,0.0384704567009187,0,"validation"
15951,0.0149579413978308,0.0138997924201335,0,"training"
15952,0.0228252971919782,0.0395555591716394,0,"validation"
15953,0.0218056806065954,0.0254232480807827,0,"training"
15954,0.0129665111485666,0.00661407700302516,0,"validation"
15955,0.0132632714128252,0.00918987787114481,0,"validation"
15956,0.0143284748751904,0.0148861974213428,0,"training"
15957,0.0144725937029832,0.0155397827098432,0,"training"
15958,0.014141174170098,0.0129756904667542,0,"training"
15959,0.0175974863643799,0.0162812742072868,0,"validation"
15960,0.0557028432603125,0.055805679406038,0,"validation"
15961,0.0127464473239658,0.00518215780821676,0,"training"
15962,0.0140161712490697,0.0123731265087182,0,"training"
15963,0.0136213123825339,0.00954299029522651,0,"validation"
15964,0.0167790343565805,0.0266059756175374,0,"validation"
15965,0.0174464118294777,0.0206136418313028,0,"training"
15966,0.0139261823203831,0.00937321922183928,0,"training"
15967,0.0149386750152017,0.0115575036601807,0,"training"
15968,0.0130130590229629,0.00658042969433498,0,"training"
15969,0.0228592012610114,0.0266061305797842,0,"training"
15970,0.0164426891136305,0.0189437521721009,0,"training"
15971,0.0141705156314555,0.013622606876509,0,"validation"
15972,0.025175998605507,0.0257678041152288,0,"training"
15973,0.0283901500751169,0.0335188032754778,0,"training"
15974,0.0207671609307522,0.0263653255059245,0,"validation"
15975,0.0152331279670825,0.0157083381550643,0,"training"
15976,0.0147403108685824,0.0196481178330564,0,"training"
15977,0.0147625074245112,0.0156436089998945,0,"validation"
15978,0.0161232725012884,0.0159935872921821,0,"training"
15979,0.0140536882920859,0.0112038734359557,0,"training"
15980,0.013336726606342,0.00710279275014851,0,"training"
15981,0.0170359200974325,0.0242868128312484,0,"training"
15982,0.0164937280018201,0.0210849763915952,0,"validation"
15983,0.0139233807886066,0.0123085132913041,0,"validation"
15984,0.0163832399278754,0.0150435923478013,0,"validation"
15985,0.0149067884797753,0.00971806299120619,0,"training"
15986,0.0130747206337346,0.00708590909944034,0,"training"
15987,0.0137295940972192,0.00869576014495333,0,"training"
15988,0.0146118505156931,0.0116691552710797,0,"training"
15989,0.0130773929827475,0.0101115840449849,0,"training"
15990,0.0163683576526323,0.0250334370650543,0,"validation"
15991,0.0200655211841194,0.0270525298022191,0,"validation"
15992,0.0133023507515374,0.0084841917643247,0,"training"
15993,0.0164959659632014,0.022428015290745,0,"training"
15994,0.0139910814448118,0.01177378764407,0,"validation"
15995,0.0182334153660573,0.0304656896922212,0,"validation"
15996,0.0163625644412473,0.0135220935032162,0,"training"
15997,0.0160791272039108,0.0201989854971809,0,"training"
15998,0.0159930235539086,0.014423211370222,0,"validation"
15999,0.0128365240741106,0.00845118590707558,0,"validation"
16000,0.0208092003244677,0.0328985235883394,0,"training"
16001,0.0162900649842307,0.0239116806715359,0,"training"
16002,0.0167209349240839,0.020412554369972,0,"validation"
16003,0.0132311763170851,0.00730931685091146,0,"training"
16004,0.0117513450130364,0.00392454265149228,0,"training"
16005,0.0119423511186191,0.00491877783596569,0,"training"
16006,0.0142210737673107,0.0127496117369555,0,"training"
16007,0.0126453828832096,0.00879661002157273,0,"training"
16008,0.0136509851875307,0.015090413407084,0,"training"
16009,0.0137365864713186,0.0102080257096396,0,"training"
16010,0.0136556925921003,0.0134868366231836,0,"training"
16011,0.0168093241337938,0.0165935809452007,0,"training"
16012,0.0124363897661919,0.00981247395691389,0,"training"
16013,0.0114984751381754,0.0037700494695426,0,"validation"
16014,0.0115614718062175,0.00414419190284275,0,"training"
16015,0.011490240790184,0.00379812571851496,0,"validation"
16016,0.0120996781337846,0.0067632197145346,0,"validation"
16017,0.0121362617633153,0.00716335495844451,0,"validation"
16018,0.0144327299096422,0.0116192152474596,0,"validation"
16019,0.189617422638667,0.203184962681097,0,"validation"
16020,0.013747007216892,0.0142540269801614,0,"training"
16021,0.0167323716546195,0.0214077453356708,0,"training"
16022,0.0145317107803683,0.0115886488162062,0,"validation"
16023,0.0133487713451373,0.00856665079327888,0,"training"
16024,0.0128322760964637,0.00700093366187743,0,"validation"
16025,0.0212366533890968,0.0445950206697984,0,"training"
16026,0.0130934052754098,0.00649507164150402,0,"training"
16027,0.0170827792101703,0.0104092068688256,0,"training"
16028,0.0175972361470309,0.0189574702894636,0,"training"
16029,0.0157552000637529,0.0189756251965653,0,"validation"
16030,0.0133859504618119,0.00579791287648675,0,"validation"
16031,0.0120893142885635,0.00532805472321603,0,"validation"
16032,0.0124217470478472,0.00596811848268404,0,"training"
16033,0.0127739634340705,0.00536108936617616,0,"validation"
16034,0.0128044459775601,0.00778052499636445,0,"training"
16035,0.0136940952559209,0.00872109590761503,0,"validation"
16036,0.0149662439287531,0.0129610543022489,0,"training"
16037,0.0145103554948362,0.0131599673369427,0,"training"
16038,0.0117229209903994,0.00631916825786715,0,"validation"
16039,0.0138241375884679,0.0104999682195294,0,"validation"
16040,0.0190261088556485,0.0375439504965135,0,"validation"
16041,0.0222270704330506,0.0383706970413795,0,"training"
16042,0.0125675308953019,0.00688382010334329,0,"validation"
16043,0.0265148977169731,0.0248413350172712,0,"training"
16044,0.0130631513939586,0.0101486689541851,0,"validation"
16045,0.0139017933485838,0.00924712982483976,0,"validation"
16046,0.0151809374071895,0.0164264195035065,0,"validation"
16047,0.0147758329890924,0.00870130847220995,0,"validation"
16048,0.0146820373289326,0.0135328418710993,0,"validation"
16049,0.0151505924374959,0.0176874116613829,0,"validation"
16050,0.0150711146442853,0.0162532240342234,0,"validation"
16051,0.0145548482131039,0.0169810819360184,0,"validation"
16052,0.0140824521383237,0.0147779056531237,0,"validation"
16053,0.0138260617178792,0.0115901882057406,0,"training"
16054,0.0140795440487509,0.0108467446812615,0,"training"
16055,0.0133840006491443,0.0101569681752619,0,"validation"
16056,0.0146139065382254,0.0163492666673555,0,"training"
16057,0.0143028216341028,0.0129961630819468,0,"validation"
16058,0.0118895276296944,0.0049963648515031,0,"validation"
16059,0.012857136544132,0.00814336002877094,0,"validation"
16060,0.0126721387812375,0.007642460527281,0,"validation"
16061,0.0154442475690685,0.0148595369487318,0,"training"
16062,0.0248474260738596,0.045542449094036,0,"training"
16063,0.0170084732548891,0.0145260561545102,0,"training"
16064,0.0318021658952801,0.03237309554626,0,"training"
16065,0.0252413703849469,0.02653422396773,0,"validation"
16066,0.0163123401961641,0.0161652209521965,0,"validation"
16067,0.0193659115598366,0.0336252472955388,0,"validation"
16068,0.0159523680241562,0.0188843643815032,0,"training"
16069,0.013322665436513,0.00713721482736628,0,"training"
16070,0.0190266114687954,0.0373742746080851,0,"training"
16071,0.0153456723054171,0.0221062023622166,0,"training"
16072,0.0120328283921818,0.00580394105242428,0,"training"
16073,0.0131334087963232,0.00606114555197558,0,"training"
16074,0.0127298671494748,0.00652089013725046,0,"validation"
16075,0.012496040547585,0.00524315118287673,0,"validation"
16076,0.0138510685696113,0.0115026311209675,0,"validation"
16077,0.013618691370054,0.0126791932570571,0,"training"
16078,0.0216146009195743,0.0354701337581651,0,"training"
16079,0.0141989024073885,0.0125439828559241,0,"validation"
16080,0.0147836032790192,0.0131640079975891,0,"validation"
16081,0.0147002681933116,0.0118843000897104,0,"training"
16082,0.0145644047911635,0.0113719666704407,0,"training"
16083,0.0157663304298786,0.0111103979359962,0,"training"
16084,0.0237242325000631,0.0326074812783723,0,"validation"
16085,0.0145242034607918,0.0118627629529161,0,"training"
16086,0.0129226112895851,0.00633574587980494,0,"training"
16087,0.0137956274900227,0.0105701130591826,0,"training"
16088,0.0184436144731787,0.0202657833798992,0,"training"
16089,0.01601684457408,0.0175736641560749,0,"training"
16090,0.0275298905311105,0.0372345681007932,0,"training"
16091,0.0155974194217583,0.0146756379261313,0,"training"
16092,0.0181137679232466,0.0183058043021604,0,"training"
16093,0.0138035925991095,0.0144998224223872,0,"validation"
16094,0.0354574733794261,0.0518709261515271,0,"training"
16095,0.0142063392282071,0.0115442541791796,0,"training"
16096,0.0145544644375377,0.012059893072335,0,"training"
16097,0.0167259344701307,0.017303681042656,0,"validation"
16098,0.0198509603613198,0.0173552343964502,0,"training"
16099,0.0132005350144118,0.00807942211256978,0,"training"
16100,0.013238042266711,0.00966027665661931,0,"training"
16101,0.0132172840065157,0.00980681190297184,0,"training"
16102,0.0129985977350131,0.00730612563736062,0,"validation"
16103,0.0179892389770954,0.0201898491359824,0,"training"
16104,0.0151154800591676,0.0210396866007033,0,"training"
16105,0.0133514241365095,0.0103872500167087,0,"validation"
16106,0.0145485784076707,0.0130248228397285,0,"training"
16107,0.016048607834289,0.0155812910066035,0,"training"
16108,0.0130640026580966,0.00892997540018056,0,"training"
16109,0.0143695792013349,0.00762973012806049,0,"training"
16110,0.014306615633483,0.0135363994850682,0,"training"
16111,0.0127113427908666,0.00771326641806404,0,"training"
16112,0.013502676171612,0.0119927623395937,0,"training"
16113,0.0204615757901661,0.028486060682943,0,"training"
16114,0.0124243843580347,0.00699486744540342,0,"training"
16115,0.0131127339732874,0.00778051387569151,0,"training"
16116,0.0223732889631194,0.0378176705997184,0,"validation"
16117,0.0136897343194925,0.00788015089200386,0,"validation"
16118,0.0141908295625365,0.0109115455825995,0,"validation"
16119,0.0135817729219486,0.0123532172153006,0,"validation"
16120,0.0137978175637899,0.0111929664722237,0,"validation"
16121,0.0141882894063843,0.0138855931389051,0,"validation"
16122,0.0261041595764763,0.0404366261153871,0,"training"
16123,0.0244981974115297,0.0294802195239662,0,"validation"
16124,0.0152894377557218,0.0111702110416987,0,"training"
16125,0.012793893723463,0.00741265466414475,0,"training"
16126,0.0152358737784856,0.019059486888138,0,"validation"
16127,0.0133284230484994,0.0100666086549292,0,"validation"
16128,0.0133975995564884,0.00901322696804798,0,"validation"
16129,0.0158700364595459,0.0177449052528358,0,"training"
16130,0.0128115006041362,0.0082483649060772,0,"training"
16131,0.0161314713154463,0.0186540109753123,0,"training"
16132,0.0189247850446258,0.0322033853649516,0,"validation"
16133,0.0175007261663716,0.023108016464061,0,"validation"
16134,0.0269523742341154,0.0403772435083607,0,"training"
16135,0.0204415173860677,0.0263244991026887,0,"training"
16136,0.0130907859042852,0.00972157207418289,0,"training"
16137,0.0229334751233999,0.0302088217734491,0,"training"
16138,0.0123332682077046,0.00809096688535424,0,"training"
16139,0.0139616115170495,0.0102519671886701,0,"training"
16140,0.017611193481158,0.0186304704050897,0,"validation"
16141,0.0121693051815616,0.0043932518822887,0,"training"
16142,0.020982436029835,0.0375850602613588,0,"training"
16143,0.0152194200862129,0.0140965884755189,0,"validation"
16144,0.0138334809871852,0.00871049385567236,0,"validation"
16145,0.0126569591729976,0.00677490830194248,0,"training"
16146,0.0205947160990594,0.0380141771121626,0,"validation"
16147,0.0179058021032347,0.0347808728883792,0,"validation"
16148,0.0124809569352038,0.00744265487560356,0,"validation"
16149,0.0136510050417574,0.0108094698371333,0,"validation"
